,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.23,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
1,50,0.23,conventional,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
2,50,0.38,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
3,50,0.38,conventional,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
4,50,0.53,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
5,50,0.53,conventional,False,0.9978947639465332,0.0,0.9480000138282776,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
6,50,0.755,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
7,50,0.755,conventional,False,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.0,0.5,0.0
8,50,0.83,MRDS,False,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
9,50,0.83,conventional,False,1.0,0.05999999865889549,0.953000009059906,0.24494896829128265,0.9989473819732666,0.019999999552965164,0.949999988079071,0.14134690165519714,1.0,0.0,0.5,0.0
10,50,0.905,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
11,50,0.905,conventional,False,1.0,0.05999999865889549,0.953000009059906,0.24494896829128265,1.0,0.0,0.949999988079071,0.0,1.0,0.0020000000949949026,0.5009999871253967,0.04472136124968529
12,50,1.355,MRDS,False,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.03999999910593033,0.9520000219345093,0.20000000298023224,1.0,0.01600000075995922,0.5080000162124634,0.12649111449718475
13,50,1.355,conventional,False,0.9842105507850647,0.11999999731779099,0.9409999847412109,0.3436644673347473,0.9905263185501099,0.03999999910593033,0.9430000185966492,0.19905036687850952,0.984000027179718,0.20800000429153442,0.5960000157356262,0.4524069130420685
14,50,1.58,MRDS,False,1.0,0.3799999952316284,0.968999981880188,0.6164413690567017,0.996842086315155,0.5400000214576721,0.9739999771118164,0.7336857318878174,1.0,0.3440000116825104,0.671999990940094,0.5865151286125183
15,50,1.58,conventional,False,1.0,0.3799999952316284,0.968999981880188,0.6164413690567017,0.9957894682884216,0.4000000059604645,0.9660000205039978,0.6311226487159729,0.9959999918937683,0.3199999928474426,0.6579999923706055,0.564552903175354
16,50,1.805,MRDS,False,1.0,0.3199999928474426,0.9660000205039978,0.5656853914260864,1.0,0.3799999952316284,0.968999981880188,0.6164413690567017,1.0,0.4779999852180481,0.7390000224113464,0.6913754343986511
17,50,1.805,conventional,False,1.0,0.5600000023841858,0.9779999852180481,0.7483314871788025,1.0,0.03999999910593033,0.9520000219345093,0.20000000298023224,1.0,0.14800000190734863,0.5740000009536743,0.3847076892852783
18,100,0.23,MRDS,False,0.9115789532661438,0.11999999731779099,0.871999979019165,0.3307407796382904,0.8978947401046753,0.18000000715255737,0.8619999885559082,0.40202122926712036,0.8759999871253967,0.09799999743700027,0.4869999885559082,0.2929982841014862
19,100,0.23,conventional,False,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.0,0.949999988079071,0.0,0.9980000257492065,0.0,0.49900001287460327,0.0
20,100,0.38,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
21,100,0.38,conventional,False,1.0,0.0,0.949999988079071,0.0,0.9989473819732666,0.0,0.9490000009536743,0.0,1.0,0.0,0.5,0.0
22,100,0.53,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
23,100,0.53,conventional,False,1.0,0.019999999552965164,0.9509999752044678,0.1414213478565216,1.0,0.0,0.949999988079071,0.0,1.0,0.0020000000949949026,0.5009999871253967,0.04472136124968529
