,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.155,MRDS,True,0.5989473462104797,0.7799999713897705,0.6079999804496765,0.6835048794746399,0.5947368144989014,0.6800000071525574,0.5989999771118164,0.6359410881996155,0.6039999723434448,0.6620000004768372,0.6330000162124634,0.6323353052139282
1,50,0.155,conventional,True,0.6305263042449951,0.8600000143051147,0.6420000195503235,0.7363780736923218,0.7978947162628174,0.4000000059604645,0.777999997138977,0.5649406313896179,0.7900000214576721,0.41600000858306885,0.6029999852180481,0.5732713341712952
2,50,0.455,MRDS,True,0.8536841869354248,0.8799999952316284,0.8550000190734863,0.8667421936988831,0.8736842274665833,0.8199999928474426,0.8709999918937683,0.8464165925979614,0.8659999966621399,0.7799999713897705,0.8230000138282776,0.8218758702278137
3,50,0.455,conventional,True,0.8894736766815186,0.9200000166893005,0.890999972820282,0.9046080708503723,0.9073684215545654,0.6200000047683716,0.8930000066757202,0.7500455975532532,0.9179999828338623,0.49799999594688416,0.7080000042915344,0.6761389970779419
4,50,0.53,MRDS,True,0.9021052718162537,0.8399999737739563,0.8989999890327454,0.8704988956451416,0.9084210395812988,0.7799999713897705,0.9020000100135803,0.8417650461196899,0.9100000262260437,0.8199999928474426,0.8650000095367432,0.863828718662262
5,50,0.53,conventional,True,0.8768420815467834,0.9399999976158142,0.8799999952316284,0.9078720211982727,0.9273684024810791,0.6399999856948853,0.9129999876022339,0.7703997492790222,0.9419999718666077,0.6759999990463257,0.8090000152587891,0.797992467880249
6,50,0.605,MRDS,True,0.8894736766815186,0.9399999976158142,0.8920000195503235,0.9143878817558289,0.9221052527427673,0.8600000143051147,0.9190000295639038,0.8905113935470581,0.8880000114440918,0.8740000128746033,0.8809999823570251,0.8809722065925598
7,50,0.605,conventional,True,0.9294736981391907,1.0,0.9330000281333923,0.9640921354293823,0.9884210228919983,0.6000000238418579,0.968999981880188,0.7700991034507751,0.9879999756813049,0.5720000267028809,0.7799999713897705,0.7517552971839905
8,50,0.905,MRDS,True,0.9778947234153748,1.0,0.9789999723434448,0.9888855814933777,0.9789473414421082,0.9800000190734863,0.9789999723434448,0.9794735312461853,0.9739999771118164,0.9399999976158142,0.9570000171661377,0.9568489789962769
9,50,0.905,conventional,True,0.9873684048652649,1.0,0.9879999756813049,0.9936641454696655,0.996842086315155,0.7200000286102295,0.9829999804496765,0.847187340259552,1.0,0.8159999847412109,0.9079999923706055,0.9033271670341492
10,50,0.98,MRDS,True,0.969473659992218,1.0,0.9710000157356262,0.9846185445785522,0.9810526371002197,0.9399999976158142,0.9789999723434448,0.9603069424629211,0.9819999933242798,0.9440000057220459,0.9629999995231628,0.9628125429153442
11,50,0.98,conventional,True,0.9821052551269531,1.0,0.9829999804496765,0.9910122156143188,0.9989473819732666,0.6000000238418579,0.9789999723434448,0.7741888761520386,0.9959999918937683,0.578000009059906,0.7870000004768372,0.7587410807609558
12,50,1.13,MRDS,True,0.9873684048652649,0.9599999785423279,0.9860000014305115,0.9735879898071289,0.9800000190734863,0.9599999785423279,0.9789999723434448,0.9699484705924988,0.9700000286102295,0.9760000109672546,0.9729999899864197,0.972995400428772
13,50,1.13,conventional,True,0.9821052551269531,1.0,0.9829999804496765,0.9910122156143188,0.9884210228919983,0.8199999928474426,0.9800000190734863,0.9002806544303894,0.984000027179718,0.7979999780654907,0.890999972820282,0.8861331939697266
14,100,0.08,MRDS,True,0.6421052813529968,0.5199999809265137,0.6359999775886536,0.5778362154960632,0.6547368168830872,0.41999998688697815,0.6430000066757202,0.5243943929672241,0.6579999923706055,0.4519999921321869,0.5550000071525574,0.5453585982322693
