,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.83,MRDS,False,0.9989473819732666,0.8399999737739563,0.9909999966621399,0.916032612323761,0.9936842322349548,0.7599999904632568,0.9819999933242798,0.8690224289894104,1.0,0.7720000147819519,0.8859999775886536,0.8786352872848511
1,50,0.83,conventional,False,0.9947368502616882,0.800000011920929,0.9850000143051147,0.8920703530311584,1.0,0.47999998927116394,0.9739999771118164,0.6928203105926514,1.0,0.4320000112056732,0.7160000205039978,0.6572670936584473
2,50,0.38,MRDS,False,0.9989473819732666,0.3400000035762787,0.9660000205039978,0.5827882289886475,0.996842086315155,0.07999999821186066,0.9509999752044678,0.28239575028419495,0.9980000257492065,0.164000004529953,0.5809999704360962,0.4045639932155609
3,50,0.38,conventional,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
4,50,0.53,MRDS,False,0.9936842322349548,0.5,0.968999981880188,0.7048702836036682,0.9873684048652649,0.5799999833106995,0.9670000076293945,0.756752073764801,0.9940000176429749,0.5460000038146973,0.7699999809265137,0.7366980314254761
5,50,0.53,conventional,False,1.0,0.05999999865889549,0.953000009059906,0.24494896829128265,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
6,50,0.755,MRDS,False,0.996842086315155,0.8399999737739563,0.9890000224113464,0.9150668382644653,0.9936842322349548,0.7400000095367432,0.9810000061988831,0.8575116991996765,0.9959999918937683,0.7440000176429749,0.8700000047683716,0.8608275055885315
7,50,0.755,conventional,False,0.9989473819732666,0.41999998688697815,0.9700000286102295,0.6477329134941101,0.9978947639465332,0.4000000059604645,0.9679999947547913,0.6317894458770752,0.9980000257492065,0.3580000102519989,0.6779999732971191,0.5977323651313782
8,50,0.905,MRDS,False,0.9957894682884216,0.8600000143051147,0.9890000224113464,0.9254074692726135,0.996842086315155,0.8399999737739563,0.9890000224113464,0.9150668382644653,1.0,0.8379999995231628,0.9190000295639038,0.9154233932495117
9,50,0.905,conventional,False,0.9989473819732666,0.7799999713897705,0.9879999756813049,0.8827111124992371,1.0,0.4399999976158142,0.972000002861023,0.6633249521255493,1.0,0.44600000977516174,0.7229999899864197,0.6678323149681091
