,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959999918937683,1.0,0.9980000257492065,0.9979979991912842
1,50,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8399999737739563,0.9919999837875366,0.9165151119232178,1.0,0.828000009059906,0.9139999747276306,0.9099450707435608
2,100,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,100,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,1.0,0.9359999895095825,0.9679999947547913,0.9674709439277649
4,50,0.305,MRDS,True,1.0,1.0,1.0,1.0,0.9978947639465332,1.0,0.9980000257492065,0.9989468455314636,1.0,0.9900000095367432,0.9950000047683716,0.994987428188324
5,50,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,0.9990000128746033,0.9899495244026184,1.0,0.9959999918937683,0.9980000257492065,0.9979979991912842
6,50,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,50,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9660000205039978,0.9829999804496765,0.9828529953956604
8,50,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,50,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9399999976158142,0.996999979019165,0.9695359468460083,1.0,0.9300000071525574,0.9649999737739563,0.9643650650978088
10,50,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,50,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.800000011920929,0.8999999761581421,0.8944271802902222
12,50,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,50,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8999999761581421,0.9950000047683716,0.9486832618713379,1.0,0.9039999842643738,0.9520000219345093,0.9507891535758972
14,100,0.005,MRDS,True,0.7084210515022278,0.8199999928474426,0.7139999866485596,0.7621713876724243,0.6663157939910889,0.6200000047683716,0.6639999747276306,0.6427408456802368,0.6779999732971191,0.6959999799728394,0.6869999766349792,0.6869410276412964
15,100,0.005,conventional,True,0.7200000286102295,0.800000011920929,0.7239999771118164,0.7589466571807861,0.7126315832138062,0.7200000286102295,0.7129999995231628,0.7163063287734985,0.7239999771118164,0.7120000123977661,0.7179999947547913,0.7179749011993408
16,100,0.08,MRDS,True,0.9873684048652649,1.0,0.9879999756813049,0.9936641454696655,0.9926315546035767,1.0,0.9929999709129333,0.9963089227676392,0.984000027179718,0.9959999918937683,0.9900000095367432,0.9899818301200867
17,100,0.08,conventional,True,0.9978947639465332,1.0,0.9980000257492065,0.9989468455314636,0.9989473819732666,1.0,0.9990000128746033,0.9994735717773438,1.0,0.9879999756813049,0.9940000176429749,0.9939818978309631
18,100,0.155,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,100,0.155,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,0.9990000128746033,0.9899495244026184,1.0,0.9800000190734863,0.9900000095367432,0.9899495244026184
20,100,0.305,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,100,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,100,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,100,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9940000176429749,0.996999979019165,0.9969955086708069
24,100,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,100,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,100,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,100,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8600000143051147,0.9929999709129333,0.9273618459701538,1.0,0.8360000252723694,0.9179999828338623,0.9143303632736206
28,100,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,100,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,50,0.005,MRDS,True,0.5473684072494507,0.6000000238418579,0.550000011920929,0.57308030128479,0.5368421077728271,0.6800000071525574,0.5440000295639038,0.6041958332061768,0.5360000133514404,0.5979999899864197,0.5669999718666077,0.5661519169807434
31,50,0.005,conventional,True,0.6526315808296204,0.6800000071525574,0.6539999842643738,0.6661752462387085,0.5315789580345154,0.5199999809265137,0.531000018119812,0.5257576107978821,0.5080000162124634,0.5839999914169312,0.5460000038146973,0.5446760654449463
