,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.83,MRDS,True,0.9715789556503296,0.9599999785423279,0.9710000157356262,0.9657720923423767,0.9589473605155945,0.8399999737739563,0.953000009059906,0.8975052833557129,0.9660000205039978,0.8880000114440918,0.9269999861717224,0.9261792898178101
1,50,0.83,conventional,True,0.972631573677063,0.9800000190734863,0.9729999899864197,0.9763088226318359,0.9778947234153748,0.6800000071525574,0.9629999995231628,0.815455973148346,0.9800000190734863,0.6259999871253967,0.8029999732971191,0.7832496166229248
2,50,0.38,MRDS,True,0.8442105054855347,0.800000011920929,0.8420000076293945,0.8218080401420593,0.8421052694320679,0.800000011920929,0.8399999737739563,0.8207826614379883,0.8320000171661377,0.7239999771118164,0.777999997138977,0.7761237025260925
3,50,0.38,conventional,True,0.7115789651870728,0.7599999904632568,0.7139999866485596,0.7353910803794861,0.7189473509788513,0.5799999833106995,0.7120000123977661,0.645747184753418,0.734000027179718,0.4880000054836273,0.6110000014305115,0.5984914302825928
4,50,0.53,MRDS,True,0.8831579089164734,0.8199999928474426,0.8799999952316284,0.8509932160377502,0.8884210586547852,0.8399999737739563,0.8859999775886536,0.8638713359832764,0.8920000195503235,0.8199999928474426,0.8560000061988831,0.8552426695823669
5,50,0.53,conventional,True,0.854736864566803,0.8399999737739563,0.8539999723434448,0.8473364114761353,0.8021052479743958,0.6600000262260437,0.7950000166893005,0.7275915741920471,0.800000011920929,0.6140000224113464,0.7070000171661377,0.700856626033783
6,50,0.755,MRDS,True,0.9578947424888611,0.9399999976158142,0.9570000171661377,0.9489051699638367,0.9631578922271729,0.8199999928474426,0.9559999704360962,0.8887009620666504,0.9599999785423279,0.8939999938011169,0.9269999861717224,0.9264124035835266
7,50,0.755,conventional,True,0.9557894468307495,1.0,0.9580000042915344,0.9776448607444763,0.9736841917037964,0.6800000071525574,0.9589999914169312,0.8136985301971436,0.972000002861023,0.6859999895095825,0.8289999961853027,0.8165733218193054
8,50,0.905,MRDS,True,0.9768421053886414,0.9200000166893005,0.9739999771118164,0.947995126247406,0.9663158059120178,0.8999999761581421,0.9629999995231628,0.9325686097145081,0.972000002861023,0.9440000057220459,0.9580000042915344,0.9578977227210999
9,50,0.905,conventional,True,0.9831578731536865,0.9800000190734863,0.9829999804496765,0.9815776348114014,0.9989473819732666,0.6000000238418579,0.9789999723434448,0.7741888761520386,0.9940000176429749,0.550000011920929,0.7720000147819519,0.7393916249275208
10,50,1.355,MRDS,True,0.9894737005233765,1.0,0.9900000095367432,0.9947229027748108,0.9915789365768433,1.0,0.9919999837875366,0.9957805275917053,0.9919999837875366,0.9679999947547913,0.9800000190734863,0.9799265265464783
11,50,1.355,conventional,True,0.9989473819732666,1.0,0.9990000128746033,0.9994735717773438,0.9947368502616882,0.7599999904632568,0.9829999804496765,0.8694825768470764,0.9959999918937683,0.777999997138977,0.8870000243186951,0.8802772164344788
12,50,1.58,MRDS,True,0.9989473819732666,1.0,0.9990000128746033,0.9994735717773438,0.9978947639465332,1.0,0.9980000257492065,0.9989468455314636,0.9980000257492065,0.9980000257492065,0.9980000257492065,0.9980000257492065
13,50,1.58,conventional,True,0.996842086315155,1.0,0.996999979019165,0.9984198212623596,0.9978947639465332,0.9399999976158142,0.9950000047683716,0.9685148596763611,1.0,0.9079999923706055,0.9539999961853027,0.9528903365135193
14,50,1.805,MRDS,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,0.9990000128746033,0.9899495244026184,1.0,0.9739999771118164,0.9869999885559082,0.986914336681366
15,50,1.805,conventional,True,1.0,0.9599999785423279,0.9980000257492065,0.9797958731651306,1.0,0.5600000023841858,0.9779999852180481,0.7483314871788025,1.0,0.5139999985694885,0.7570000290870667,0.7169379591941833
16,100,0.23,MRDS,True,0.7357894778251648,0.7599999904632568,0.7369999885559082,0.7477967739105225,0.7168421149253845,0.8199999928474426,0.722000002861023,0.7666879892349243,0.6919999718666077,0.7979999780654907,0.7450000047683716,0.743112325668335
17,100,0.23,conventional,True,0.6926316022872925,0.6000000238418579,0.6880000233650208,0.6446541547775269,0.6578947305679321,0.41999998688697815,0.6460000276565552,0.5256574749946594,0.671999990940094,0.39800000190734863,0.5350000262260437,0.51716148853302
18,100,0.38,MRDS,True,0.8989473581314087,0.8999999761581421,0.8989999890327454,0.8994734883308411,0.878947377204895,0.7799999713897705,0.8740000128746033,0.8279969692230225,0.8859999775886536,0.7860000133514404,0.8360000252723694,0.8345034122467041
19,100,0.38,conventional,True,0.9031578898429871,0.9399999976158142,0.9049999713897705,0.9213948249816895,0.8715789318084717,0.5799999833106995,0.8569999933242798,0.7109963297843933,0.8659999966621399,0.6240000128746033,0.7450000047683716,0.7351081371307373
20,100,0.53,MRDS,True,0.9463157653808594,0.9200000166893005,0.9449999928474426,0.9330651164054871,0.945263147354126,0.8399999737739563,0.9399999976158142,0.8910785913467407,0.9419999718666077,0.8840000033378601,0.9129999876022339,0.9125393033027649
21,100,0.53,conventional,True,0.9515789747238159,0.9599999785423279,0.9520000219345093,0.9557802081108093,0.9399999976158142,0.7599999904632568,0.9309999942779541,0.8452218770980835,0.9380000233650208,0.7120000123977661,0.824999988079071,0.8172245621681213
22,100,0.755,MRDS,True,0.9936842322349548,0.9800000190734863,0.9929999709129333,0.9868183732032776,0.9894737005233765,0.9800000190734863,0.9890000224113464,0.9847254753112793,0.9879999756813049,0.9580000042915344,0.9729999899864197,0.9728843569755554
23,100,0.755,conventional,True,0.9926315546035767,1.0,0.9929999709129333,0.9963089227676392,0.9915789365768433,0.7599999904632568,0.9800000190734863,0.8681013584136963,0.9879999756813049,0.6520000100135803,0.8199999928474426,0.8026057481765747
24,100,0.83,MRDS,True,0.969473659992218,0.9800000190734863,0.9700000286102295,0.9747226238250732,0.9642105102539062,0.9399999976158142,0.9629999995231628,0.9520282745361328,0.9760000109672546,0.9539999961853027,0.9649999737739563,0.9649372696876526
25,100,0.83,conventional,True,0.9873684048652649,0.9800000190734863,0.9869999885559082,0.9836772680282593,0.9936842322349548,0.7599999904632568,0.9819999933242798,0.8690224289894104,0.9980000257492065,0.7860000133514404,0.8920000195503235,0.8856794238090515
26,100,0.905,MRDS,True,0.9947368502616882,0.9800000190734863,0.9940000176429749,0.9873409271240234,0.9884210228919983,0.9599999785423279,0.9869999885559082,0.9741068482398987,0.9959999918937683,0.972000002861023,0.984000027179718,0.9839268326759338
