,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,100,0.005,MRDS,False,0.9852631688117981,0.2199999988079071,0.9470000267028809,0.46557265520095825,0.9800000190734863,0.2199999988079071,0.9419999718666077,0.46432745456695557,0.984000027179718,0.1979999989271164,0.5910000205039978,0.4413977861404419
1,100,0.005,conventional,False,0.975789487361908,0.3799999952316284,0.9459999799728394,0.6089335083961487,0.9747368693351746,0.2800000011920929,0.9399999976158142,0.522423505783081,0.9739999771118164,0.2720000147819519,0.6230000257492065,0.5147115588188171
2,50,0.305,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,0.9900000095367432,0.9899495244026184
3,50,0.305,conventional,False,1.0,1.0,1.0,1.0,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.8059999942779541,0.902999997138977,0.8977749943733215
4,50,0.38,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492065,0.9990000128746033,0.9989995360374451
5,50,0.38,conventional,False,1.0,1.0,1.0,1.0,1.0,0.47999998927116394,0.9739999771118164,0.6928203105926514,1.0,0.45399999618530273,0.7269999980926514,0.673795223236084
6,50,0.455,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,50,0.455,conventional,False,1.0,1.0,1.0,1.0,1.0,0.699999988079071,0.9850000143051147,0.8366600275039673,1.0,0.6980000138282776,0.8489999771118164,0.8354639410972595
8,50,0.53,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492065,0.9990000128746033,0.9989995360374451
9,50,0.53,conventional,False,1.0,1.0,1.0,1.0,1.0,0.5799999833106995,0.9789999723434448,0.761577308177948,1.0,0.5419999957084656,0.7710000276565552,0.7362064719200134
10,50,0.755,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,50,0.755,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6200000047683716,0.9810000061988831,0.7874007821083069,1.0,0.6700000166893005,0.8349999785423279,0.8185352683067322
12,50,0.83,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,50,0.83,conventional,False,1.0,1.0,1.0,1.0,1.0,0.4399999976158142,0.972000002861023,0.6633249521255493,1.0,0.4699999988079071,0.7350000143051147,0.6855654716491699
