,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
0,50,0.155,MRDS,False,0.9473684430122375,0.14000000059604645,0.9070000052452087,0.36418619751930237,0.942105233669281,0.14000000059604645,0.9020000100135803,0.36317315697669983,0.9520000219345093,0.08799999952316284,0.5199999809265137,0.2894408404827118
1,50,0.155,conventional,False,0.975789487361908,0.14000000059604645,0.9340000152587891,0.369608610868454,0.975789487361908,0.019999999552965164,0.9279999732971191,0.13969892263412476,0.984000027179718,0.05400000140070915,0.5189999938011169,0.23051248490810394
2,50,0.455,MRDS,False,0.9821052551269531,0.5600000023841858,0.9610000252723694,0.7416056394577026,0.9778947234153748,0.5799999833106995,0.9580000042915344,0.75311279296875,0.9819999933242798,0.4740000069141388,0.7279999852180481,0.6822521090507507
3,50,0.455,conventional,False,0.9852631688117981,0.699999988079071,0.9710000157356262,0.8304722905158997,0.9894737005233765,0.36000001430511475,0.9580000042915344,0.5968337655067444,0.9959999918937683,0.27799999713897705,0.6370000243186951,0.5262014865875244
4,50,0.53,MRDS,False,0.9863157868385315,0.5799999833106995,0.9660000205039978,0.7563485503196716,0.9821052551269531,0.5799999833106995,0.9620000123977661,0.7547324299812317,0.984000027179718,0.5899999737739563,0.7870000004768372,0.7619448304176331
5,50,0.53,conventional,False,0.9852631688117981,0.7400000095367432,0.9729999899864197,0.8538704514503479,0.9936842322349548,0.25999999046325684,0.9570000171661377,0.5082891583442688,0.9959999918937683,0.3440000116825104,0.6700000166893005,0.5853409171104431
6,50,0.605,MRDS,False,0.9821052551269531,0.7599999904632568,0.9710000157356262,0.8639444708824158,0.9884210228919983,0.7599999904632568,0.9769999980926514,0.8667179346084595,0.9800000190734863,0.7260000109672546,0.8529999852180481,0.8434927463531494
7,50,0.605,conventional,False,0.9894737005233765,0.8199999928474426,0.9810000061988831,0.9007598757743835,0.9989473819732666,0.4399999976158142,0.9710000157356262,0.6629757285118103,1.0,0.45399999618530273,0.7269999980926514,0.673795223236084
8,50,0.905,MRDS,False,1.0,0.8999999761581421,0.9950000047683716,0.9486832618713379,0.9978947639465332,0.8399999737739563,0.9900000095367432,0.9155498743057251,0.9980000257492065,0.8360000252723694,0.9169999957084656,0.9134156107902527
9,50,0.905,conventional,False,0.996842086315155,1.0,0.996999979019165,0.9984198212623596,1.0,0.36000001430511475,0.9679999947547913,0.6000000238418579,1.0,0.40799999237060547,0.7039999961853027,0.6387487649917603
10,50,0.98,MRDS,False,0.9989473819732666,0.9200000166893005,0.9950000047683716,0.9586613774299622,0.996842086315155,0.8399999737739563,0.9890000224113464,0.9150668382644653,0.9959999918937683,0.8479999899864197,0.921999990940094,0.9190255403518677
11,50,0.98,conventional,False,0.9978947639465332,0.9800000190734863,0.996999979019165,0.9889068603515625,1.0,0.5199999809265137,0.9760000109672546,0.7211102247238159,1.0,0.47200000286102295,0.7360000014305115,0.6870225667953491
12,50,1.13,MRDS,False,0.9989473819732666,0.9200000166893005,0.9950000047683716,0.9586613774299622,0.9978947639465332,0.9399999976158142,0.9950000047683716,0.9685148596763611,0.9980000257492065,0.9179999828338623,0.9580000042915344,0.9571645259857178
13,50,1.13,conventional,False,0.9989473819732666,0.9599999785423279,0.996999979019165,0.9792800545692444,1.0,0.47999998927116394,0.9739999771118164,0.6928203105926514,1.0,0.5320000052452087,0.765999972820282,0.7293832898139954
14,100,0.08,MRDS,False,0.9705263376235962,0.10000000149011612,0.9269999861717224,0.3115327060222626,0.969473659992218,0.05999999865889549,0.9240000247955322,0.24118129909038544,0.949999988079071,0.05000000074505806,0.5,0.21794493496418
