Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,CSBiLSTM - MRDS,BiLSTM - MRDS,CSBiLSTM - AUDS,BiLSTM - AUDS
downshift,0.75,50,0.005,0.0,3.6666666666666665,0.0,0.0
downshift,0.75,50,0.08,0.0,84.0,0.33333333333333337,27.666666666666668
downshift,0.75,50,0.155,0.0,0.33333333333333337,0.0,4.333333333333334
downshift,0.75,50,0.23,0.0,2.0,0.0,2.3333333333333335
downshift,0.75,50,0.305,0.0,1.0,0.0,0.0
downshift,0.75,50,0.38,0.0,0.0,0.0,0.0
downshift,0.75,50,0.455,0.0,0.0,0.0,0.0
downshift,0.75,50,0.53,0.0,0.0,0.0,0.0
downshift,0.75,50,0.605,0.0,0.0,0.0,0.0
downshift,0.75,50,0.68,0.0,0.0,0.0,0.0
downshift,0.75,50,0.755,0.0,0.0,0.0,0.0
downshift,0.75,50,0.83,0.0,0.0,0.0,0.0
downshift,0.75,50,0.905,0.0,0.0,0.0,0.0
downshift,0.75,50,0.98,0.0,0.0,0.0,0.0
downshift,0.75,50,1.055,0.0,0.0,0.0,0.0
downshift,0.75,50,1.13,0.0,0.0,0.0,0.0
downshift,0.75,50,1.205,0.0,0.0,0.0,0.0
downshift,0.75,50,1.28,0.0,0.0,0.0,0.0
downshift,0.75,50,1.355,0.0,0.0,0.0,0.0
downshift,0.75,50,1.43,0.0,0.0,0.0,0.0
downshift,0.75,50,1.505,0.0,0.0,0.0,0.0
downshift,0.75,50,1.58,0.0,0.0,0.0,0.0
downshift,0.75,50,1.655,0.0,0.0,0.0,0.0
downshift,0.75,50,1.73,0.0,0.0,0.0,0.0
downshift,0.75,50,1.805,0.0,0.0,0.0,0.0
downshift,0.75,80,0.005,0.0,0.0,0.33333333333333337,0.0
downshift,0.75,80,0.08,1.3333333333333335,0.0,4.0,31.0
downshift,0.75,80,0.155,1.0,3.6666666666666665,0.33333333333333337,5.333333333333334
downshift,0.75,80,0.23,0.0,0.33333333333333337,0.33333333333333337,1.3333333333333335
downshift,0.75,80,0.305,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
downshift,0.75,80,0.38,0.33333333333333337,0.33333333333333337,0.6666666666666667,1.3333333333333335
downshift,0.75,80,0.455,0.0,0.0,0.33333333333333337,0.33333333333333337
downshift,0.75,80,0.53,0.0,0.0,0.0,0.0
downshift,0.75,80,0.605,0.0,0.0,0.0,0.0
downshift,0.75,80,0.68,0.0,0.0,0.0,0.0
downshift,0.75,80,0.755,0.0,0.0,0.33333333333333337,0.0
downshift,0.75,80,0.83,0.0,0.0,0.0,0.0
downshift,0.75,80,0.905,0.0,0.0,0.0,0.0
downshift,0.75,80,0.98,0.0,0.0,0.0,0.0
downshift,0.75,80,1.055,0.0,0.0,0.0,0.0
downshift,0.75,80,1.13,0.0,0.0,0.0,0.0
downshift,0.75,80,1.205,0.0,0.0,0.0,0.0
downshift,0.75,80,1.28,0.0,0.0,0.0,0.0
downshift,0.75,80,1.355,0.0,0.0,0.0,0.0
downshift,0.75,80,1.43,0.0,0.0,0.0,0.0
downshift,0.75,80,1.505,0.0,0.0,0.0,0.0
downshift,0.75,80,1.58,0.0,0.0,0.0,0.0
downshift,0.75,80,1.655,0.0,0.0,0.0,0.0
downshift,0.75,80,1.73,0.0,0.0,0.0,0.0
downshift,0.75,80,1.805,0.0,0.0,0.0,0.0
downshift,0.9,30,0.005,0.0,100.0,0.0,100.0
downshift,0.9,30,0.08,0.0,100.0,0.0,100.0
downshift,0.9,30,0.155,0.0,60.333333333333336,0.0,70.66666666666667
downshift,0.9,30,0.23,0.0,10.666666666666668,0.0,14.666666666666666
downshift,0.9,30,0.305,0.0,7.333333333333333,0.0,2.0
downshift,0.9,30,0.38,0.0,0.33333333333333337,0.0,0.0
downshift,0.9,30,0.455,0.0,0.0,0.0,0.0
downshift,0.9,30,0.53,0.0,0.0,0.0,0.0
downshift,0.9,30,0.605,0.0,0.0,0.0,0.0
downshift,0.9,30,0.68,0.0,0.0,0.0,0.0
downshift,0.9,30,0.755,0.0,0.0,0.0,0.0
downshift,0.9,30,0.83,0.0,0.0,0.0,0.0
downshift,0.9,30,0.905,0.0,0.0,0.0,0.0
downshift,0.9,30,0.98,0.0,0.0,0.0,0.0
downshift,0.9,30,1.055,0.0,0.0,0.0,0.0
downshift,0.9,30,1.13,0.0,0.0,0.0,0.0
downshift,0.9,30,1.205,0.0,0.0,0.0,0.0
downshift,0.9,30,1.28,0.0,0.0,0.0,0.0
downshift,0.9,30,1.355,0.0,0.0,0.0,0.0
downshift,0.9,30,1.43,0.0,0.0,0.0,0.0
downshift,0.9,30,1.505,0.0,0.0,0.0,0.0
downshift,0.9,30,1.58,0.0,0.0,0.0,0.0
downshift,0.9,30,1.655,0.0,0.0,0.0,0.0
downshift,0.9,30,1.73,0.0,0.0,0.0,0.0
downshift,0.9,30,1.805,0.0,0.0,0.0,0.0
downshift,0.9,50,0.005,0.0,14.666666666666666,0.0,100.0
downshift,0.9,50,0.08,0.0,100.0,0.33333333333333337,100.0
downshift,0.9,50,0.155,0.0,83.0,0.6666666666666667,47.0
downshift,0.9,50,0.23,0.0,20.333333333333332,0.6666666666666667,9.0
downshift,0.9,50,0.305,0.0,2.3333333333333335,0.0,2.0
downshift,0.9,50,0.38,0.0,1.3333333333333335,0.0,1.0
downshift,0.9,50,0.455,0.0,0.0,0.0,0.6666666666666667
downshift,0.9,50,0.53,0.0,0.0,0.0,0.0
downshift,0.9,50,0.605,0.0,0.0,0.0,0.0
downshift,0.9,50,0.68,0.0,0.0,0.0,0.0
downshift,0.9,50,0.755,0.0,0.0,0.0,0.0
downshift,0.9,50,0.83,0.0,0.0,0.0,0.0
downshift,0.9,50,0.905,0.0,0.0,0.0,0.0
downshift,0.9,50,0.98,0.0,0.0,0.0,0.0
downshift,0.9,50,1.055,0.0,0.0,0.0,0.0
downshift,0.9,50,1.13,0.0,0.0,0.0,0.0
downshift,0.9,50,1.205,0.0,0.0,0.0,0.0
downshift,0.9,50,1.28,0.0,0.0,0.0,0.0
downshift,0.9,50,1.355,0.0,0.0,0.0,0.0
downshift,0.9,50,1.43,0.0,0.0,0.0,0.0
downshift,0.9,50,1.505,0.0,0.0,0.0,0.0
downshift,0.9,50,1.58,0.0,0.0,0.0,0.0
downshift,0.9,50,1.655,0.0,0.0,0.0,0.0
downshift,0.9,50,1.73,0.0,0.0,0.0,0.0
downshift,0.9,50,1.805,0.0,0.0,0.0,0.0
downshift,0.9,80,0.005,0.0,10.666666666666668,0.0,19.333333333333332
downshift,0.9,80,0.08,3.3333333333333335,3.3333333333333335,4.666666666666667,8.666666666666668
downshift,0.9,80,0.155,0.6666666666666667,11.0,1.0,27.0
downshift,0.9,80,0.23,0.0,5.333333333333334,0.33333333333333337,7.333333333333333
downshift,0.9,80,0.305,0.0,2.0,0.6666666666666667,2.0
downshift,0.9,80,0.38,0.0,0.0,0.0,1.0
downshift,0.9,80,0.455,0.0,0.6666666666666667,0.33333333333333337,0.6666666666666667
downshift,0.9,80,0.53,0.0,0.0,0.0,0.0
downshift,0.9,80,0.605,0.0,0.0,0.0,0.0
downshift,0.9,80,0.68,0.0,0.0,0.0,0.0
downshift,0.9,80,0.755,0.0,0.0,0.0,0.0
downshift,0.9,80,0.83,0.0,0.0,0.0,0.0
downshift,0.9,80,0.905,0.0,0.0,0.0,0.0
downshift,0.9,80,0.98,0.0,0.0,0.0,0.0
downshift,0.9,80,1.055,0.0,0.0,0.0,0.0
downshift,0.9,80,1.13,0.0,0.0,0.0,0.0
downshift,0.9,80,1.205,0.0,0.0,0.0,0.0
downshift,0.9,80,1.28,0.0,0.0,0.0,0.0
downshift,0.9,80,1.355,0.0,0.0,0.0,0.0
downshift,0.9,80,1.43,0.0,0.0,0.0,0.0
downshift,0.9,80,1.505,0.0,0.0,0.0,0.0
downshift,0.9,80,1.58,0.0,0.0,0.0,0.0
downshift,0.9,80,1.655,0.0,0.0,0.0,0.0
downshift,0.9,80,1.73,0.0,0.0,0.0,0.0
downshift,0.9,80,1.805,0.0,0.0,0.0,0.0
downshift,0.95,30,0.005,0.0,100.0,0.0,100.0
downshift,0.95,30,0.08,0.0,100.0,0.33333333333333337,100.0
downshift,0.95,30,0.155,0.0,76.0,0.0,44.666666666666664
downshift,0.95,30,0.23,0.0,100.0,0.0,13.666666666666666
downshift,0.95,30,0.305,0.0,25.333333333333336,0.0,7.000000000000001
downshift,0.95,30,0.38,0.0,9.0,0.0,0.33333333333333337
downshift,0.95,30,0.455,0.0,0.6666666666666667,0.0,0.33333333333333337
downshift,0.95,30,0.53,0.0,0.0,0.0,0.0
downshift,0.95,30,0.605,0.0,0.0,0.0,0.0
downshift,0.95,30,0.68,0.0,0.0,0.0,0.0
downshift,0.95,30,0.755,0.0,0.0,0.0,0.0
downshift,0.95,30,0.83,0.0,0.0,0.0,0.0
downshift,0.95,30,0.905,0.0,0.0,0.0,0.0
downshift,0.95,30,0.98,0.0,0.0,0.0,0.0
downshift,0.95,30,1.055,0.0,0.0,0.0,0.0
downshift,0.95,30,1.13,0.0,0.0,0.0,0.0
downshift,0.95,30,1.205,0.0,0.0,0.0,0.0
downshift,0.95,30,1.28,0.0,0.0,0.0,0.0
downshift,0.95,30,1.355,0.0,0.0,0.0,0.0
downshift,0.95,30,1.43,0.0,0.0,0.0,0.0
downshift,0.95,30,1.505,0.0,0.0,0.0,0.0
downshift,0.95,30,1.58,0.0,0.0,0.0,0.0
downshift,0.95,30,1.655,0.0,0.0,0.0,0.0
downshift,0.95,30,1.73,0.0,0.0,0.0,0.0
downshift,0.95,30,1.805,0.0,0.0,0.0,0.0
downshift,0.95,50,0.005,0.0,100.0,0.0,100.0
downshift,0.95,50,0.08,0.0,23.666666666666668,0.0,31.666666666666664
downshift,0.95,50,0.155,0.0,51.33333333333333,0.0,97.66666666666667
downshift,0.95,50,0.23,0.0,56.99999999999999,0.0,15.0
downshift,0.95,50,0.305,0.0,22.666666666666664,0.0,6.666666666666667
downshift,0.95,50,0.38,0.0,1.3333333333333335,0.0,1.0
downshift,0.95,50,0.455,0.0,0.0,0.0,0.0
downshift,0.95,50,0.53,0.0,0.0,0.0,0.0
downshift,0.95,50,0.605,0.0,0.0,0.0,0.0
downshift,0.95,50,0.68,0.0,0.0,0.0,0.0
downshift,0.95,50,0.755,0.0,0.0,0.0,0.0
downshift,0.95,50,0.83,0.0,0.0,0.0,0.0
downshift,0.95,50,0.905,0.0,0.0,0.0,0.0
downshift,0.95,50,0.98,0.0,0.0,0.0,0.0
downshift,0.95,50,1.055,0.0,0.0,0.0,0.0
downshift,0.95,50,1.13,0.0,0.0,0.0,0.0
downshift,0.95,50,1.205,0.0,0.0,0.0,0.0
downshift,0.95,50,1.28,0.0,0.0,0.0,0.0
downshift,0.95,50,1.355,0.0,0.0,0.0,0.0
downshift,0.95,50,1.43,0.0,0.0,0.0,0.0
downshift,0.95,50,1.505,0.0,0.0,0.0,0.0
downshift,0.95,50,1.58,0.0,0.0,0.0,0.0
downshift,0.95,50,1.655,0.0,0.0,0.0,0.0
downshift,0.95,50,1.73,0.0,0.0,0.0,0.0
downshift,0.95,50,1.805,0.0,0.0,0.0,0.0
downshift,0.95,80,0.005,0.0,34.0,0.0,100.0
downshift,0.95,80,0.08,0.0,100.0,1.3333333333333335,54.333333333333336
downshift,0.95,80,0.155,0.33333333333333337,100.0,3.0,23.333333333333332
downshift,0.95,80,0.23,0.33333333333333337,10.666666666666668,1.3333333333333335,22.333333333333332
downshift,0.95,80,0.305,0.0,1.0,0.6666666666666667,0.33333333333333337
downshift,0.95,80,0.38,0.0,1.0,0.33333333333333337,1.6666666666666667
downshift,0.95,80,0.455,0.0,0.0,0.0,1.0
downshift,0.95,80,0.53,0.0,0.0,0.0,0.0
downshift,0.95,80,0.605,0.0,0.0,0.0,0.33333333333333337
downshift,0.95,80,0.68,0.0,0.0,0.0,0.0
downshift,0.95,80,0.755,0.0,0.0,0.0,0.0
downshift,0.95,80,0.83,0.0,0.0,0.0,0.0
downshift,0.95,80,0.905,0.0,0.0,0.0,0.0
downshift,0.95,80,0.98,0.0,0.0,0.0,0.0
downshift,0.95,80,1.055,0.0,0.0,0.0,0.0
downshift,0.95,80,1.13,0.0,0.0,0.0,0.0
downshift,0.95,80,1.205,0.0,0.0,0.0,0.0
downshift,0.95,80,1.28,0.0,0.0,0.0,0.0
downshift,0.95,80,1.355,0.0,0.0,0.0,0.0
downshift,0.95,80,1.43,0.0,0.0,0.0,0.0
downshift,0.95,80,1.505,0.0,0.0,0.0,0.0
downshift,0.95,80,1.58,0.0,0.0,0.0,0.0
downshift,0.95,80,1.655,0.0,0.0,0.0,0.0
downshift,0.95,80,1.73,0.0,0.0,0.0,0.0
downshift,0.95,80,1.805,0.0,0.0,0.0,0.0
