Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,CSBiLSTM - MRDS,BiLSTM - MRDS,CSBiLSTM - AUDS,BiLSTM - AUDS
systematic,0.75,80,1.055,0.0,0.0,0.0,0.0
systematic,0.75,80,1.13,0.0,0.0,0.0,0.0
systematic,0.75,80,1.205,0.0,0.0,0.0,0.0
systematic,0.75,80,1.28,0.0,0.0,0.0,0.0
systematic,0.75,80,1.355,0.0,0.0,0.0,0.0
systematic,0.75,80,1.43,0.0,0.0,0.0,0.0
systematic,0.75,80,1.505,0.0,0.0,0.0,0.0
systematic,0.75,80,1.58,0.0,0.0,0.0,0.0
systematic,0.75,80,1.655,0.0,0.0,0.0,0.0
systematic,0.75,80,1.73,0.0,0.0,0.0,0.0
systematic,0.75,80,1.805,0.0,0.0,0.0,0.0
systematic,0.9,30,0.005,0.0,1.3333333333333335,0.0,0.0
systematic,0.9,30,0.08,0.0,0.0,0.0,0.0
systematic,0.9,30,0.155,0.0,0.33333333333333337,0.0,0.0
systematic,0.9,30,0.23,0.0,0.0,0.0,1.0
systematic,0.9,30,0.305,0.0,1.0,0.0,0.33333333333333337
systematic,0.9,30,0.38,0.0,0.6666666666666667,0.0,0.0
systematic,0.9,30,0.455,0.0,0.0,0.0,0.0
systematic,0.9,30,0.53,0.0,0.0,0.0,0.0
systematic,0.9,30,0.605,0.0,0.0,0.0,0.0
systematic,0.9,30,0.68,0.0,0.0,0.0,0.0
systematic,0.9,30,0.755,0.0,0.0,0.0,0.0
systematic,0.9,30,0.83,0.0,0.0,0.0,0.0
systematic,0.9,30,0.905,0.0,0.0,0.0,0.0
systematic,0.9,30,0.98,0.0,0.0,0.0,0.0
systematic,0.9,30,1.055,0.0,0.0,0.0,0.0
systematic,0.9,30,1.13,0.0,0.0,0.0,0.0
systematic,0.9,30,1.205,0.0,0.0,0.0,0.0
systematic,0.9,30,1.28,0.0,0.0,0.0,0.0
systematic,0.9,30,1.355,0.0,0.0,0.0,0.0
systematic,0.9,30,1.43,0.0,0.0,0.0,0.0
systematic,0.9,30,1.505,0.0,0.0,0.0,0.0
systematic,0.9,30,1.58,0.0,0.0,0.0,0.0
systematic,0.9,30,1.655,0.0,0.0,0.0,0.0
systematic,0.9,30,1.73,0.0,0.0,0.0,0.0
systematic,0.9,30,1.805,0.0,0.0,0.0,0.0
systematic,0.9,50,0.005,0.0,0.33333333333333337,0.0,0.0
systematic,0.9,50,0.08,0.0,0.33333333333333337,0.0,100.0
systematic,0.9,50,0.155,0.0,3.6666666666666665,0.0,1.0
systematic,0.9,50,0.23,0.0,0.0,0.0,1.0
systematic,0.9,50,0.305,0.0,0.0,0.0,1.3333333333333335
systematic,0.9,50,0.38,0.0,0.0,0.0,0.33333333333333337
systematic,0.9,50,0.455,0.0,0.0,0.0,0.0
systematic,0.9,50,0.53,0.0,0.0,0.0,0.0
systematic,0.9,50,0.605,0.0,0.0,0.0,0.0
systematic,0.9,50,0.68,0.0,0.0,0.0,0.0
systematic,0.9,50,0.755,0.0,0.0,0.0,0.0
systematic,0.9,50,0.83,0.0,0.0,0.0,0.0
systematic,0.9,50,0.905,0.0,0.0,0.0,0.0
systematic,0.9,50,0.98,0.0,0.0,0.0,0.0
systematic,0.9,50,1.055,0.0,0.0,0.0,0.0
systematic,0.9,50,1.13,0.0,0.0,0.0,0.0
systematic,0.9,50,1.205,0.0,0.0,0.0,0.0
systematic,0.9,50,1.28,0.0,0.0,0.0,0.0
systematic,0.9,50,1.355,0.0,0.0,0.0,0.0
systematic,0.9,50,1.43,0.0,0.0,0.0,0.0
systematic,0.9,50,1.505,0.0,0.0,0.0,0.0
systematic,0.9,50,1.58,0.0,0.0,0.0,0.0
systematic,0.9,50,1.655,0.0,0.0,0.0,0.0
systematic,0.9,50,1.73,0.0,0.0,0.0,0.0
systematic,0.9,50,1.805,0.0,0.0,0.0,0.0
systematic,0.9,80,0.005,0.0,100.0,0.0,100.0
systematic,0.9,80,0.08,0.0,90.33333333333333,0.0,53.0
systematic,0.9,80,0.155,0.0,51.0,0.0,24.333333333333336
systematic,0.9,80,0.23,0.0,11.0,0.0,1.3333333333333335
systematic,0.9,80,0.305,0.0,1.0,0.6666666666666667,2.0
systematic,0.9,80,0.38,0.0,0.0,0.0,1.6666666666666667
systematic,0.9,80,0.455,0.0,1.0,0.6666666666666667,1.0
systematic,0.9,80,0.53,0.0,0.0,0.0,0.6666666666666667
systematic,0.9,80,0.605,0.0,0.0,0.0,0.0
systematic,0.9,80,0.68,0.0,0.0,0.0,0.0
systematic,0.9,80,0.755,0.0,0.0,0.0,0.0
systematic,0.9,80,0.83,0.0,0.0,0.0,0.0
systematic,0.9,80,0.905,0.0,0.0,0.0,0.0
systematic,0.9,80,0.98,0.0,0.0,0.0,0.0
systematic,0.9,80,1.055,0.0,0.0,0.0,0.0
systematic,0.9,80,1.13,0.0,0.0,0.0,0.0
systematic,0.9,80,1.205,0.0,0.0,0.0,0.0
systematic,0.9,80,1.28,0.0,0.0,0.0,0.0
systematic,0.9,80,1.355,0.0,0.0,0.0,0.0
systematic,0.9,80,1.43,0.0,0.0,0.0,0.0
systematic,0.9,80,1.505,0.0,0.0,0.0,0.0
systematic,0.9,80,1.58,0.0,0.0,0.0,0.0
systematic,0.9,80,1.655,0.0,0.0,0.0,0.0
systematic,0.9,80,1.73,0.0,0.0,0.0,0.0
systematic,0.9,80,1.805,0.0,0.0,0.0,0.0
systematic,0.95,30,0.005,0.0,15.0,0.0,56.99999999999999
systematic,0.95,30,0.08,0.0,2.0,0.0,4.0
systematic,0.95,30,0.155,0.0,5.666666666666666,0.0,10.333333333333334
systematic,0.95,30,0.23,0.0,16.0,0.0,0.0
systematic,0.95,30,0.305,0.0,0.0,0.0,2.3333333333333335
systematic,0.95,30,0.38,0.0,0.0,0.0,0.0
systematic,0.95,30,0.455,0.0,0.0,0.0,0.0
systematic,0.95,30,0.53,0.0,0.0,0.0,0.0
systematic,0.95,30,0.605,0.0,0.0,0.0,0.0
systematic,0.95,30,0.68,0.0,0.0,0.0,0.0
systematic,0.95,30,0.755,0.0,0.0,0.0,0.0
systematic,0.95,30,0.83,0.0,0.0,0.0,0.0
systematic,0.95,30,0.905,0.0,0.0,0.0,0.0
systematic,0.95,30,0.98,0.0,0.0,0.0,0.0
systematic,0.95,30,1.055,0.0,0.0,0.0,0.0
systematic,0.95,30,1.13,0.0,0.0,0.0,0.0
systematic,0.95,30,1.205,0.0,0.0,0.0,0.0
systematic,0.95,30,1.28,0.0,0.0,0.0,0.0
systematic,0.95,30,1.355,0.0,0.0,0.0,0.0
systematic,0.95,30,1.43,0.0,0.0,0.0,0.0
systematic,0.95,30,1.505,0.0,0.0,0.0,0.0
systematic,0.95,30,1.58,0.0,0.0,0.0,0.0
systematic,0.95,30,1.655,0.0,0.0,0.0,0.0
systematic,0.95,30,1.73,0.0,0.0,0.0,0.0
systematic,0.95,30,1.805,0.0,0.0,0.0,0.0
systematic,0.95,50,0.005,0.0,6.666666666666667,0.0,8.0
systematic,0.95,50,0.08,0.0,8.666666666666668,0.0,16.0
systematic,0.95,50,0.155,0.0,4.333333333333334,0.0,11.666666666666666
systematic,0.95,50,0.23,0.0,0.33333333333333337,0.0,2.666666666666667
systematic,0.95,50,0.305,0.0,1.0,0.0,0.6666666666666667
systematic,0.95,50,0.38,0.0,0.33333333333333337,0.0,1.6666666666666667
systematic,0.95,50,0.455,0.0,0.0,0.0,0.33333333333333337
systematic,0.95,50,0.53,0.0,0.0,0.0,0.33333333333333337
systematic,0.95,50,0.605,0.0,0.0,0.0,0.0
systematic,0.95,50,0.68,0.0,0.0,0.0,0.0
systematic,0.95,50,0.755,0.0,0.0,0.0,0.0
systematic,0.95,50,0.83,0.0,0.0,0.0,0.0
systematic,0.95,50,0.905,0.0,0.0,0.0,0.0
systematic,0.95,50,0.98,0.0,0.0,0.0,0.0
systematic,0.95,50,1.055,0.0,0.0,0.0,0.0
systematic,0.95,50,1.13,0.0,0.0,0.0,0.0
systematic,0.95,50,1.205,0.0,0.0,0.0,0.0
systematic,0.95,50,1.28,0.0,0.0,0.0,0.0
systematic,0.95,50,1.355,0.0,0.0,0.0,0.0
systematic,0.95,50,1.43,0.0,0.0,0.0,0.0
systematic,0.95,50,1.505,0.0,0.0,0.0,0.0
systematic,0.95,50,1.58,0.0,0.0,0.0,0.0
systematic,0.95,50,1.655,0.0,0.0,0.0,0.0
systematic,0.95,50,1.73,0.0,0.0,0.0,0.0
systematic,0.95,50,1.805,0.0,0.0,0.0,0.0
systematic,0.95,80,0.005,0.0,100.0,0.0,100.0
systematic,0.95,80,0.08,0.0,100.0,0.0,96.33333333333334
systematic,0.95,80,0.155,0.0,51.0,0.0,44.666666666666664
systematic,0.95,80,0.23,0.0,51.0,0.0,17.666666666666668
systematic,0.95,80,0.305,0.0,5.333333333333334,0.0,5.0
systematic,0.95,80,0.38,0.0,2.0,0.0,1.3333333333333335
systematic,0.95,80,0.455,0.0,0.0,0.0,1.3333333333333335
systematic,0.95,80,0.53,0.0,0.0,0.0,0.33333333333333337
systematic,0.95,80,0.605,0.0,0.0,0.0,0.0
systematic,0.95,80,0.68,0.0,0.0,0.0,0.0
systematic,0.95,80,0.755,0.0,0.0,0.0,0.0
systematic,0.95,80,0.83,0.0,0.0,0.0,0.0
systematic,0.95,80,0.905,0.0,0.0,0.0,0.0
systematic,0.95,80,0.98,0.0,0.0,0.0,0.0
systematic,0.95,80,1.055,0.0,0.0,0.0,0.0
systematic,0.95,80,1.13,0.0,0.0,0.0,0.0
systematic,0.95,80,1.205,0.0,0.0,0.0,0.0
systematic,0.95,80,1.28,0.0,0.0,0.0,0.0
systematic,0.95,80,1.355,0.0,0.0,0.0,0.0
systematic,0.95,80,1.43,0.0,0.0,0.0,0.0
systematic,0.95,80,1.505,0.0,0.0,0.0,0.0
systematic,0.95,80,1.58,0.0,0.0,0.0,0.0
systematic,0.95,80,1.655,0.0,0.0,0.0,0.0
systematic,0.95,80,1.73,0.0,0.0,0.0,0.0
systematic,0.95,80,1.805,0.0,0.0,0.0,0.0
